state,date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,pop,deaths,cases,cases_per_capita,deaths_per_capita,death_rate,dcases,ddeaths
Florida,2020-02-27,8.0,6.0,2.0,7.0,2.0,-1.0,21477737,0,0,0.0,0.0,,0.0,0.0
Florida,2020-02-28,5.0,4.0,4.0,5.0,1.0,-1.0,21477737,0,0,0.0,0.0,,0.0,0.0
Florida,2020-02-29,6.0,4.0,8.0,6.0,2.0,-2.0,21477737,0,0,0.0,0.0,,0.0,0.0
Florida,2020-03-01,8.0,7.0,10.0,7.0,1.0,-1.0,21477737,0,0,0.0,0.0,,0.0,0.0
Florida,2020-03-02,7.0,7.0,8.0,3.0,1.0,0.0,21477737,0,1,4.655984007998608e-08,0.0,0.0,1.0,0.0
Florida,2020-03-03,8.0,10.0,10.0,3.0,2.0,0.0,21477737,0,2,4.655984007998608e-08,0.0,0.0,1.0,0.0
Florida,2020-03-04,6.0,6.0,14.0,1.0,1.0,0.0,21477737,0,2,0.0,0.0,0.0,0.0,0.0
Florida,2020-03-05,5.0,5.0,8.0,2.0,1.0,0.0,21477737,0,3,4.655984007998608e-08,0.0,0.0,1.0,0.0
Florida,2020-03-06,3.0,3.0,9.0,-1.0,1.0,0.0,21477737,0,3,0.0,0.0,0.0,0.0,0.0
Florida,2020-03-07,4.0,3.0,13.0,2.0,2.0,-1.0,21477737,0,7,1.8623936031994432e-07,0.0,0.0,4.0,0.0
Florida,2020-03-08,4.0,3.0,-1.0,1.0,0.0,1.0,21477737,2,10,1.3967952023995824e-07,9.311968015997216e-08,0.2,3.0,2.0
Florida,2020-03-09,5.0,5.0,6.0,-1.0,0.0,0.0,21477737,2,13,1.3967952023995824e-07,9.311968015997216e-08,0.15384615384615385,3.0,0.0
Florida,2020-03-10,5.0,6.0,11.0,1.0,0.0,0.0,21477737,2,15,9.311968015997216e-08,9.311968015997216e-08,0.13333333333333333,2.0,0.0
Florida,2020-03-11,6.0,7.0,20.0,-1.0,0.0,0.0,21477737,2,24,4.190385607198747e-07,9.311968015997216e-08,0.08333333333333333,9.0,0.0
Florida,2020-03-12,5.0,17.0,17.0,-2.0,-1.0,0.0,21477737,2,30,2.7935904047991647e-07,9.311968015997216e-08,0.06666666666666667,6.0,0.0
Florida,2020-03-13,1.0,22.0,14.0,-8.0,-5.0,2.0,21477737,2,50,9.311968015997216e-07,9.311968015997216e-08,0.04,20.0,0.0
Florida,2020-03-14,-6.0,16.0,8.0,-10.0,-1.0,2.0,21477737,2,76,1.210555842079638e-06,9.311968015997216e-08,0.02631578947368421,26.0,0.0
Florida,2020-03-15,-9.0,9.0,12.0,-13.0,-6.0,3.0,21477737,3,100,1.1174361619196659e-06,1.3967952023995824e-07,0.03,24.0,1.0
Florida,2020-03-16,-6.0,14.0,0.0,-16.0,-18.0,6.0,21477737,3,101,4.655984007998587e-08,1.3967952023995824e-07,0.0297029702970297,1.0,0.0
Florida,2020-03-17,-11.0,14.0,1.0,-18.0,-22.0,8.0,21477737,5,190,4.143825767118762e-06,2.327992003999304e-07,0.02631578947368421,89.0,2.0
Florida,2020-03-18,-19.0,7.0,0.0,-26.0,-26.0,10.0,21477737,7,306,5.400941449278386e-06,3.2591888055990255e-07,0.02287581699346405,116.0,2.0
Florida,2020-03-19,-23.0,6.0,-7.0,-33.0,-29.0,12.0,21477737,9,432,5.866539850078245e-06,4.190385607198747e-07,0.020833333333333332,126.0,2.0
Florida,2020-03-20,-29.0,6.0,-15.0,-38.0,-31.0,14.0,21477737,11,564,6.145898890558165e-06,5.121582408798469e-07,0.01950354609929078,132.0,2.0
Florida,2020-03-21,-39.0,-3.0,-33.0,-42.0,-26.0,11.0,21477737,13,763,9.265408175917227e-06,6.05277921039819e-07,0.01703800786369594,199.0,2.0
Florida,2020-03-22,-43.0,-12.0,-33.0,-49.0,-33.0,11.0,21477737,13,1004,1.122092145927665e-05,6.05277921039819e-07,0.012948207171314742,241.0,0.0
Florida,2020-03-23,-37.0,-12.0,-33.0,-46.0,-36.0,15.0,21477737,18,1227,1.0382844337836894e-05,8.380771214397494e-07,0.014669926650366748,223.0,5.0
Florida,2020-03-24,-38.0,-12.0,-33.0,-46.0,-39.0,16.0,21477737,18,1412,8.613570414797428e-06,8.380771214397494e-07,0.012747875354107648,185.0,0.0
Florida,2020-03-25,-38.0,-13.0,-33.0,-48.0,-40.0,17.0,21477737,23,1682,1.2571156821596235e-05,1.0708763218396798e-06,0.013674197384066587,270.0,5.0
Florida,2020-03-26,-40.0,-14.0,-34.0,-51.0,-42.0,18.0,21477737,29,2357,3.142789205399061e-05,1.3502353623195963e-06,0.01230377598642342,675.0,6.0
Florida,2020-03-27,-44.0,-17.0,-38.0,-55.0,-43.0,20.0,21477737,35,2900,2.5281993163432453e-05,1.6295944027995128e-06,0.01206896551724138,543.0,6.0
Florida,2020-03-28,-49.0,-23.0,-48.0,-59.0,-36.0,14.0,21477737,54,3763,4.0181141989027985e-05,2.5142313643192483e-06,0.014350252458145097,863.0,19.0
Florida,2020-03-29,-50.0,-26.0,-48.0,-63.0,-41.0,13.0,21477737,56,4246,2.248840275863328e-05,2.6073510444792204e-06,0.0131888836552049,483.0,2.0
Florida,2020-03-30,-42.0,-22.0,-42.0,-55.0,-43.0,17.0,21477737,63,5473,5.7128923778142915e-05,2.933269925039123e-06,0.011511054266398684,1227.0,7.0
Florida,2020-03-31,-42.0,-20.0,-46.0,-52.0,-45.0,19.0,21477737,85,6741,5.903787722142236e-05,3.9575864067988165e-06,0.012609405132769619,1268.0,22.0
Florida,2020-04-01,-37.0,-11.0,-41.0,-53.0,-45.0,18.0,21477737,87,6956,1.001036561719702e-05,4.050706086958789e-06,0.012507188039102933,215.0,2.0
Florida,2020-04-02,-39.0,-11.0,-42.0,-55.0,-46.0,19.0,21477737,164,9008,9.554079184413141e-05,7.635813773117718e-06,0.018206039076376555,2052.0,77.0
Florida,2020-04-03,-47.0,-19.0,-49.0,-59.0,-48.0,22.0,21477737,170,10268,5.866539850078246e-05,7.915172813597633e-06,0.016556291390728478,1260.0,6.0
Florida,2020-04-04,-53.0,-25.0,-57.0,-64.0,-40.0,16.0,21477737,195,11537,5.908443706150238e-05,9.079168815597286e-06,0.01690214093785213,1269.0,25.0
Florida,2020-04-05,-57.0,-33.0,-70.0,-70.0,-45.0,15.0,21477737,221,12350,3.785314998502865e-05,1.0289724657676924e-05,0.017894736842105262,813.0,26.0
Florida,2020-04-06,-47.0,-25.0,-50.0,-59.0,-48.0,19.0,21477737,236,13324,4.534928423790641e-05,1.0988122258876715e-05,0.017712398679075352,974.0,15.0
Florida,2020-04-07,-46.0,-23.0,-46.0,-56.0,-49.0,20.0,21477737,283,14545,5.6849564737663084e-05,1.3176434742636061e-05,0.019456858026813337,1221.0,47.0
Florida,2020-04-08,-46.0,-23.0,-45.0,-57.0,-49.0,20.0,21477737,309,15456,4.241601431286728e-05,1.4386990584715699e-05,0.01999223602484472,911.0,26.0
Florida,2020-04-09,-46.0,-21.0,-46.0,-58.0,-50.0,21.0,21477737,354,16364,4.227633479262738e-05,1.648218338831507e-05,0.021632852603275483,908.0,45.0
Florida,2020-04-10,-47.0,-20.0,-48.0,-61.0,-53.0,23.0,21477737,390,17531,5.433533337334377e-05,1.8158337631194573e-05,0.022246306542695795,1167.0,36.0
Florida,2020-04-11,-49.0,-20.0,-54.0,-65.0,-40.0,15.0,21477737,438,18494,4.483712599702655e-05,2.0393209955033905e-05,0.023683356764356008,963.0,48.0
Florida,2020-04-12,-66.0,-49.0,-63.0,-69.0,-50.0,15.0,21477737,461,19895,6.523033595206055e-05,2.1464086276873585e-05,0.023171651168635336,1401.0,23.0
Florida,2020-04-13,-47.0,-24.0,-53.0,-59.0,-47.0,19.0,21477737,499,21019,5.233326024990431e-05,2.3233360199913054e-05,0.02374042532946382,1124.0,38.0
Florida,2020-04-14,-46.0,-23.0,-52.0,-56.0,-48.0,20.0,21477737,571,21628,2.8354942608711537e-05,2.658566868567205e-05,0.026400961716293695,609.0,72.0
Florida,2020-04-15,-42.0,-21.0,-53.0,-56.0,-47.0,20.0,21477737,596,22511,4.111233879062776e-05,2.7749664687671706e-05,0.02647594509350984,883.0,25.0
Florida,2020-04-16,-44.0,-22.0,-56.0,-57.0,-48.0,21.0,21477737,668,23343,3.873778694654835e-05,3.11019731734307e-05,0.02861671593197104,832.0,72.0
Florida,2020-04-17,-44.0,-21.0,-47.0,-58.0,-47.0,21.0,21477737,725,24759,6.592873355326027e-05,3.375588405798991e-05,0.029282281190678137,1416.0,57.0
Florida,2020-04-18,-49.0,-25.0,-60.0,-62.0,-38.0,15.0,21477737,748,25492,3.412836277862986e-05,3.482676037982959e-05,0.029342538835713163,733.0,23.0
Florida,2020-04-19,-48.0,-23.0,-52.0,-64.0,-40.0,13.0,21477737,774,26314,3.827218854574846e-05,3.603731622190923e-05,0.029414000152010338,822.0,26.0
Florida,2020-04-20,-44.0,-25.0,-54.0,-58.0,-46.0,19.0,21477737,822,27059,3.468708085958968e-05,3.8272188545748556e-05,0.030378062751764662,745.0,48.0
Florida,2020-04-21,-41.0,-20.0,-43.0,-53.0,-46.0,19.0,21477737,867,27869,3.771347046478864e-05,4.0367381349347935e-05,0.031109835300871937,810.0,45.0
Florida,2020-04-22,-41.0,-20.0,-40.0,-54.0,-46.0,19.0,21477737,893,28309,2.048632963519404e-05,4.157793719142757e-05,0.03154473842240983,440.0,26.0
Florida,2020-04-23,-43.0,-21.0,-47.0,-55.0,-47.0,20.0,21477737,987,29648,6.234362586710128e-05,4.595456215894626e-05,0.033290609821910414,1339.0,94.0
Florida,2020-04-24,-47.0,-25.0,-60.0,-60.0,-47.0,23.0,21477737,1046,30533,4.12054584707877e-05,4.870159272366544e-05,0.034258015917204336,885.0,59.0
Florida,2020-04-25,-45.0,-19.0,-52.0,-59.0,-36.0,13.0,21477737,1055,30839,1.4247311064475828e-05,4.912063128438531e-05,0.03420992898602419,306.0,9.0
Florida,2020-04-26,-47.0,-23.0,-52.0,-63.0,-40.0,12.0,21477737,1075,31532,3.22659691754303e-05,5.0051828085985036e-05,0.034092350627933525,693.0,20.0
Florida,2020-04-27,-38.0,-19.0,-39.0,-54.0,-44.0,17.0,21477737,1088,32138,2.821526308847142e-05,5.0657106007024854e-05,0.033854004605140334,606.0,13.0
Florida,2020-04-28,-38.0,-17.0,-39.0,-50.0,-45.0,13.0,21477737,1171,32848,3.305748645679018e-05,5.45215727336637e-05,0.03564905017048222,710.0,83.0
Florida,2020-04-29,-38.0,-18.0,-36.0,-51.0,-45.0,18.0,21477737,1218,33193,1.60631448275952e-05,5.670988521742305e-05,0.036694483776699906,345.0,47.0
Florida,2020-04-30,-40.0,-19.0,-47.0,-53.0,-46.0,19.0,21477737,1268,33690,2.314024051975304e-05,5.903787722142235e-05,0.03763728109231226,497.0,50.0
Florida,2020-05-01,-36.0,-13.0,-27.0,-51.0,-43.0,18.0,21477737,1314,34728,4.832911400302572e-05,6.11796298651017e-05,0.03783690393918452,1038.0,46.0
Florida,2020-05-02,-40.0,-14.0,-31.0,-53.0,-32.0,11.0,21477737,1364,35463,3.422148245878958e-05,6.350762186910101e-05,0.03846262301553732,735.0,50.0
Florida,2020-05-03,-40.0,-14.0,-30.0,-58.0,-35.0,10.0,21477737,1379,36078,2.8634301649191557e-05,6.420601947030081e-05,0.03822273961971284,615.0,15.0
Florida,2020-05-04,-32.0,-15.0,-30.0,-50.0,-41.0,15.0,21477737,1399,36897,3.813250902550856e-05,6.513721627190053e-05,0.03791636176382904,819.0,20.0
Florida,2020-05-05,-31.0,-10.0,-29.0,-48.0,-41.0,16.0,21477737,1471,37439,2.523543332335243e-05,6.848952475765953e-05,0.039290579342396964,542.0,72.0
Florida,2020-05-06,-33.0,-14.0,-26.0,-49.0,-41.0,16.0,21477737,1539,38002,2.6213189965032177e-05,7.165559388309857e-05,0.040497868533235094,563.0,68.0
Florida,2020-05-07,-33.0,-12.0,-23.0,-48.0,-41.0,16.0,21477737,1600,38828,3.8458427906068546e-05,7.449574412797773e-05,0.04120737612032554,826.0,61.0
Florida,2020-05-08,-33.0,-9.0,-20.0,-48.0,-40.0,17.0,21477737,1669,39199,1.7273700669674782e-05,7.770837309349677e-05,0.04257761677593816,371.0,69.0
Florida,2020-05-09,-33.0,-3.0,-26.0,-49.0,-28.0,9.0,21477737,1715,40001,3.73409917441489e-05,7.985012573717613e-05,0.042873928151796206,802.0,46.0
Florida,2020-05-10,-35.0,-10.0,-51.0,-56.0,-31.0,9.0,21477737,1721,40596,2.770310484759178e-05,8.012948477765604e-05,0.04239333924524584,595.0,6.0
Florida,2020-05-11,-31.0,-16.0,-28.0,-48.0,-39.0,14.0,21477737,1735,40982,1.7972098270874507e-05,8.078132253877585e-05,0.04233565955785467,386.0,14.0
Florida,2020-05-12,-30.0,-12.0,-24.0,-45.0,-39.0,15.0,21477737,1779,41923,4.3812809515266947e-05,8.282995550229524e-05,0.04243494024759679,941.0,44.0
Florida,2020-05-13,-29.0,-13.0,-21.0,-47.0,-39.0,15.0,21477737,1827,42402,2.230216339831341e-05,8.506482782613457e-05,0.043087590208009056,479.0,48.0
Florida,2020-05-14,-31.0,-13.0,-29.0,-48.0,-39.0,13.0,21477737,1875,43210,3.76203507846287e-05,8.72997001499739e-05,0.04339273316361953,808.0,48.0
Florida,2020-05-15,-33.0,-14.0,-34.0,-50.0,-39.0,17.0,21477737,1917,44138,4.320753159422694e-05,8.925521343333332e-05,0.043431963387557206,928.0,42.0
Florida,2020-05-16,-32.0,-12.0,-28.0,-50.0,-26.0,9.0,21477737,1964,44811,3.133477237383074e-05,9.144352591709266e-05,0.04382852424627882,673.0,47.0
Florida,2020-05-17,-33.0,-15.0,-20.0,-53.0,-28.0,9.0,21477737,1973,45588,3.617699574214907e-05,9.186256447781254e-05,0.04327893305255769,777.0,9.0
Florida,2020-05-18,-31.0,-18.0,-42.0,-50.0,-37.0,14.0,21477737,1997,46442,3.976210342830806e-05,9.29800006397322e-05,0.04299987080659748,854.0,24.0
Florida,2020-05-19,-26.0,-10.0,-27.0,-46.0,-37.0,14.0,21477737,2052,46944,2.337303972015309e-05,9.554079184413144e-05,0.04371165644171779,502.0,55.0
Florida,2020-05-20,-25.0,-12.0,-20.0,-45.0,-37.0,14.0,21477737,2096,47471,2.4537035722152923e-05,9.758942480765082e-05,0.04415327252427798,527.0,44.0
Florida,2020-05-21,-26.0,-11.0,-22.0,-44.0,-37.0,14.0,21477737,2144,48675,5.60580474563031e-05,9.982429713149016e-05,0.0440472521828454,1204.0,48.0
Florida,2020-05-22,-26.0,-8.0,-16.0,-43.0,-36.0,14.0,21477737,2190,49451,3.613043590206932e-05,0.00010196604977516952,0.044286263169602234,776.0,46.0
Florida,2020-05-23,-28.0,-9.0,-17.0,-46.0,-22.0,7.0,21477737,2233,50127,3.1474451894070426e-05,0.00010396812289860892,0.0445468509984639,676.0,43.0
Florida,2020-05-24,-30.0,-14.0,-26.0,-53.0,-27.0,8.0,21477737,2237,50867,3.445428165918963e-05,0.00010415436225892886,0.04397743134055478,740.0,4.0
Florida,2020-05-25,-34.0,-23.0,-40.0,-58.0,-68.0,22.0,21477737,2252,51746,4.0926099430307894e-05,0.00010485275986012865,0.04352027209832644,879.0,15.0
Florida,2020-05-26,-27.0,-12.0,-34.0,-44.0,-35.0,14.0,21477737,2259,52255,2.369895860071308e-05,0.00010517867874068856,0.043230312888718786,509.0,7.0
Florida,2020-05-27,-24.0,-11.0,-20.0,-43.0,-35.0,13.0,21477737,2319,52634,1.7646179390314737e-05,0.00010797226914548772,0.04405897328722879,379.0,60.0
Florida,2020-05-28,-24.0,-11.0,-25.0,-43.0,-34.0,13.0,21477737,2364,53285,3.0310455892070595e-05,0.0001100674619490871,0.04436520596790842,651.0,45.0
Florida,2020-05-29,-24.0,-9.0,-20.0,-43.0,-33.0,14.0,21477737,2413,54497,5.643052617694327e-05,0.00011234889411300641,0.04427766666055012,1212.0,49.0
Florida,2020-05-30,-26.0,-10.0,-16.0,-43.0,-15.0,7.0,21477737,2447,55424,4.316097175414719e-05,0.00011393192867572594,0.04415054849884527,927.0,34.0
Florida,2020-05-31,-26.0,-12.0,-13.0,-47.0,-19.0,7.0,21477737,2451,56163,3.4407721819109446e-05,0.00011411816803604589,0.04364083115218204,739.0,4.0
Florida,2020-06-01,-21.0,-9.0,-24.0,-42.0,-33.0,11.0,21477737,2460,56830,3.105541333335094e-05,0.00011453720659676575,0.04328699630476861,667.0,9.0
Florida,2020-06-02,-22.0,-8.0,-25.0,-41.0,-33.0,12.0,21477737,2530,57447,2.8727421329351275e-05,0.00011779639540236479,0.04404059393876095,617.0,70.0
Florida,2020-06-03,-22.0,-11.0,-30.0,-43.0,-34.0,13.0,21477737,2566,58764,6.131930938534178e-05,0.00011947254964524429,0.04366619018446668,1317.0,36.0
Florida,2020-06-04,-24.0,-12.0,-38.0,-43.0,-34.0,14.0,21477737,2607,60183,6.606841307350017e-05,0.00012138150308852372,0.04331788046458302,1419.0,41.0
Florida,2020-06-05,-23.0,-10.0,-27.0,-43.0,-33.0,13.0,21477737,2660,61488,6.076059130438174e-05,0.00012384917461276298,0.04326047358834244,1305.0,53.0
Florida,2020-06-06,-28.0,-14.0,-48.0,-48.0,-18.0,8.0,21477737,2688,62758,5.913099690158267e-05,0.00012515285013500258,0.0428311928359731,1270.0,28.0
Florida,2020-06-07,-27.0,-14.0,-40.0,-49.0,-21.0,8.0,21477737,2700,63938,5.494061129438345e-05,0.00012571156821596243,0.0422284087709969,1180.0,12.0
Florida,2020-06-08,-22.0,-12.0,-25.0,-42.0,-32.0,11.0,21477737,2712,64904,4.497680551726656e-05,0.00012627028629692225,0.04178478984346111,966.0,12.0
Florida,2020-06-09,-20.0,-10.0,-20.0,-41.0,-32.0,12.0,21477737,2765,66000,5.102958472766447e-05,0.00012873795782116152,0.04189393939393939,1096.0,53.0
Florida,2020-06-10,-20.0,-11.0,-15.0,-41.0,-33.0,11.0,21477737,2801,67371,6.383354074966088e-05,0.00013041411206404102,0.041575752178236926,1371.0,36.0
Florida,2020-06-11,-20.0,-10.0,-14.0,-39.0,-33.0,11.0,21477737,2848,69069,7.905860845581645e-05,0.00013260242454780035,0.04123412819064993,1698.0,47.0
Florida,2020-06-12,-20.0,-8.0,-3.0,-39.0,-32.0,11.0,21477737,2877,70971,8.855681583213367e-05,0.00013395265991011996,0.0405376844063068,1902.0,29.0
Florida,2020-06-13,-23.0,-9.0,-9.0,-40.0,-14.0,5.0,21477737,2925,73552,0.00012017094724644422,0.00013618753223395929,0.039767783336958885,2581.0,48.0
Florida,2020-06-14,-22.0,-11.0,-10.0,-42.0,-17.0,5.0,21477737,2931,75568,9.386463760125167e-05,0.0001364668912744392,0.0387862587338556,2016.0,6.0
Florida,2020-06-15,-19.0,-10.0,-13.0,-39.0,-32.0,10.0,21477737,2938,77326,8.185219886061579e-05,0.0001367928101549991,0.03799498228280268,1758.0,7.0
Florida,2020-06-16,-18.0,-7.0,-4.0,-38.0,-32.0,11.0,21477737,2993,80109,0.00012957603494260107,0.00013935360135939833,0.03736159482704815,2783.0,55.0
Florida,2020-06-17,-19.0,-9.0,-5.0,-39.0,-33.0,11.0,21477737,3018,82719,0.00012152118260876392,0.000140517597361398,0.03648496717803649,2610.0,25.0
Florida,2020-06-18,-20.0,-10.0,-15.0,-38.0,-33.0,11.0,21477737,3061,85926,0.0001493174071365154,0.0001425196704848374,0.03562367618648605,3207.0,43.0
Florida,2020-06-19,-21.0,-7.0,-13.0,-39.0,-34.0,10.0,21477737,3104,89748,0.00017795170878570632,0.00014452174360827678,0.03458572892989259,3822.0,43.0
Florida,2020-06-20,-21.0,-3.0,-6.0,-39.0,-15.0,5.0,21477737,3144,93797,0.00018852079248386343,0.00014638413721147623,0.03351919570988411,4049.0,40.0
Florida,2020-06-21,-21.0,-7.0,-8.0,-41.0,-17.0,4.0,21477737,3161,97291,0.00016268008123947186,0.000147175654492836,0.03249015839080696,3494.0,17.0
Florida,2020-06-22,-21.0,-12.0,-13.0,-38.0,-35.0,10.0,21477737,3173,100217,0.0001362340920740392,0.00014773437257379582,0.031661294989871976,2926.0,12.0
Florida,2020-06-23,-20.0,-9.0,-11.0,-38.0,-35.0,11.0,21477737,3238,103503,0.00015299563450283434,0.00015076076217899494,0.03128411736857869,3286.0,65.0
Florida,2020-06-24,-20.0,-10.0,-8.0,-38.0,-34.0,11.0,21477737,3281,109014,0.00025659127868080285,0.00015276283530243434,0.03009705175482048,5511.0,43.0
Florida,2020-06-25,-21.0,-9.0,-10.0,-37.0,-34.0,11.0,21477737,3327,114018,0.00023298543976025057,0.0001549045879461137,0.029179603220544123,5004.0,46.0
Florida,2020-06-26,-24.0,-9.0,-10.0,-39.0,-34.0,12.0,21477737,3366,122960,0.0004163380899952357,0.00015672042170923316,0.027374756018217306,8942.0,39.0
Florida,2020-06-27,-26.0,-10.0,-13.0,-40.0,-17.0,6.0,21477737,3390,132545,0.0004462760671666661,0.0001578378578711528,0.02557621939718586,9585.0,24.0
Florida,2020-06-28,-26.0,-12.0,-15.0,-42.0,-17.0,6.0,21477737,3419,141075,0.0003971554358822814,0.0001591880932334724,0.024235335814283183,8530.0,29.0
Florida,2020-06-29,-21.0,-11.0,-17.0,-39.0,-35.0,11.0,21477737,3447,146341,0.00024518411786120676,0.00016049176875571202,0.0235545745894862,5266.0,28.0
Florida,2020-06-30,-20.0,-9.0,-16.0,-39.0,-35.0,11.0,21477737,3505,152434,0.0002836891056073555,0.0001631922394803512,0.022993557867667318,6093.0,58.0
Florida,2020-07-01,-19.0,-9.0,-16.0,-37.0,-35.0,11.0,21477737,3550,158997,0.00030557223044494833,0.0001652874322839506,0.022327465298087386,6563.0,45.0
Florida,2020-07-02,-16.0,-4.0,-10.0,-34.0,-37.0,11.0,21477737,3617,169106,0.0004706734233685802,0.00016840694156930965,0.021388951308646646,10109.0,67.0
Florida,2020-07-03,-19.0,0.0,-6.0,-42.0,-53.0,16.0,21477737,3684,178594,0.0004417597626789078,0.00017152645085466873,0.020627792647009417,9488.0,67.0
Florida,2020-07-04,-38.0,-15.0,-25.0,-52.0,-30.0,8.0,21477737,3702,190052,0.0005334826476364792,0.00017236452797610846,0.019478879464567594,11458.0,18.0
Florida,2020-07-05,-31.0,-21.0,-36.0,-45.0,-24.0,7.0,21477737,3731,200111,0.0004683454313645814,0.00017371476333842805,0.018644652218019,10059.0,29.0
Florida,2020-07-06,-22.0,-13.0,-27.0,-39.0,-39.0,12.0,21477737,3778,206447,0.00029500314674679035,0.0001759030758221874,0.018300096392778777,6336.0,47.0
Florida,2020-07-07,-22.0,-10.0,-19.0,-38.0,-37.0,12.0,21477737,3841,213794,0.00034207514506765825,0.00017883634574722654,0.017965892401096382,7347.0,63.0
Florida,2020-07-08,-22.0,-12.0,-14.0,-39.0,-36.0,12.0,21477737,3889,223783,0.00046508624255898155,0.00018107121807106586,0.017378442509037775,9989.0,48.0
Florida,2020-07-09,-22.0,-10.0,-12.0,-39.0,-36.0,12.0,21477737,4009,232718,0.00041601217111467484,0.0001866583988806642,0.017226858257633704,8935.0,120.0
Florida,2020-07-10,-25.0,-12.0,-19.0,-42.0,-37.0,13.0,21477737,4102,244151,0.0005323186516344811,0.0001909884640081029,0.016801078021388402,11433.0,93.0
Florida,2020-07-11,-28.0,-13.0,-26.0,-44.0,-18.0,7.0,21477737,4197,254511,0.00048235994322865655,0.00019541164881570157,0.016490446385421454,10360.0,95.0
Florida,2020-07-12,-26.0,-13.0,-19.0,-44.0,-21.0,7.0,21477737,4242,269811,0.0007123655532237858,0.00019750684161930096,0.01572211659272602,15300.0,45.0
Florida,2020-07-13,-22.0,-12.0,-19.0,-41.0,-37.0,11.0,21477737,4277,282435,0.0005877714211697457,0.00019913643602210046,0.015143307309646468,12624.0,35.0
Florida,2020-07-14,-23.0,-11.0,-20.0,-41.0,-37.0,12.0,21477737,4409,291629,0.0004280711696953918,0.00020528233491265863,0.015118523877940809,9194.0,132.0
Florida,2020-07-15,-23.0,-13.0,-21.0,-42.0,-36.0,12.0,21477737,4521,301810,0.000474025731854337,0.00021049703700161708,0.014979622941585766,10181.0,112.0
Florida,2020-07-16,-22.0,-10.0,-15.0,-41.0,-37.0,12.0,21477737,4677,315775,0.0006502081667170059,0.0002177603720540949,0.014811178845697095,13965.0,156.0
Florida,2020-07-17,-25.0,-13.0,-20.0,-43.0,-37.0,13.0,21477737,4805,327241,0.0005338551263571207,0.0002237200315843331,0.014683367915389576,11466.0,128.0
Florida,2020-07-18,-28.0,-14.0,-26.0,-46.0,-20.0,7.0,21477737,4895,337569,0.0004808700283460976,0.00022791041719153187,0.014500739108152704,10328.0,90.0
Florida,2020-07-19,-26.0,-14.0,-16.0,-45.0,-22.0,6.0,21477737,4982,350047,0.0005809736845180657,0.00023196112327849064,0.014232374509708696,12478.0,87.0
Florida,2020-07-20,-23.0,-14.0,-20.0,-42.0,-37.0,11.0,21477737,5072,360394,0.00048175466530761546,0.0002361515088856894,0.014073486240059491,10347.0,90.0
